date,max_dew_point_v,max_dew_point_s,max_dew_point_c,max_dew_point_d,max_relative_humidity_v,max_relative_humidity_s,max_relative_humidity_c,max_relative_humidity_d,max_temperature_v,max_temperature_s,max_temperature_c,max_temperature_d,max_wind_speed_v,max_wind_speed_s,max_wind_speed_c,max_wind_speed_d,min_dew_point_v,min_dew_point_s,min_dew_point_c,min_dew_point_d,min_relative_humidity_v,min_relative_humidity_s,min_relative_humidity_c,min_relative_humidity_d,min_temperature_v,min_temperature_s,min_temperature_c,min_temperature_d,min_wind_speed_v,min_wind_speed_s,min_wind_speed_c,min_wind_speed_d,precipitation_v,precipitation_s,precipitation_c,precipitation_d,rain_v,rain_s,rain_c,rain_d,snow_v,snow_s,snow_c,snow_d,snow_on_ground_v,snow_on_ground_s,snow_on_ground_c,snow_on_ground_d,solar_radiation_v,solar_radiation_s,solar_radiation_c,solar_radiation_d
2022-04-03,-0.47,5.89,450,"1992-03-27 2021-04-10",82.8,14.91,450,"1992-03-27 2021-04-10",7.66,5.38,450,"1992-03-27 2021-04-10",26.52,8.43,450,"1992-03-27 2021-04-10",-7.51,5.81,450,"1992-03-27 2021-04-10",45.35,16.97,450,"1992-03-27 2021-04-10",-2.01,4,450,"1992-03-27 2021-04-10",5.48,4.85,450,"1992-03-27 2021-04-10",2.62,5.95,450,"1992-03-27 2021-04-10",2.12,5.59,450,"1992-03-27 2021-04-10",0.56,1.99,450,"1992-03-27 2021-04-10",5,9.78,448,"1992-03-27 2021-04-10",14578,7334.29,90,"2016-03-27 2021-04-10"
2022-04-02,-0.62,5.91,450,"1992-03-26 2021-04-09",82.87,14.92,450,"1992-03-26 2021-04-09",7.3,5.34,450,"1992-03-26 2021-04-09",26.41,8.53,450,"1992-03-26 2021-04-09",-7.68,5.91,450,"1992-03-26 2021-04-09",45.88,17.04,450,"1992-03-26 2021-04-09",-2.22,4.06,450,"1992-03-26 2021-04-09",5.56,4.92,450,"1992-03-26 2021-04-09",2.71,6.01,450,"1992-03-26 2021-04-09",2.19,5.65,450,"1992-03-26 2021-04-09",0.59,2.09,450,"1992-03-26 2021-04-09",5.9,10.83,448,"1992-03-26 2021-04-09",14287,7504.23,90,"2016-03-26 2021-04-09"
2022-04-01,-0.64,5.9,450,"1992-03-25 2021-04-08",83.2,14.9,450,"1992-03-25 2021-04-08",7.06,5.34,450,"1992-03-25 2021-04-08",26.29,8.53,450,"1992-03-25 2021-04-08",-7.91,5.99,450,"1992-03-25 2021-04-08",46.3,16.94,450,"1992-03-25 2021-04-08",-2.5,4.24,450,"1992-03-25 2021-04-08",5.42,4.86,450,"1992-03-25 2021-04-08",2.69,5.99,450,"1992-03-25 2021-04-08",2.18,5.63,450,"1992-03-25 2021-04-08",0.58,2.07,450,"1992-03-25 2021-04-08",6.8,11.97,449,"1992-03-25 2021-04-08",14236,7387.65,90,"2016-03-25 2021-04-08"
2022-03-31,-0.94,6,450,"1992-03-24 2021-04-07",82.92,14.85,450,"1992-03-24 2021-04-07",6.77,5.35,450,"1992-03-24 2021-04-07",26.04,8.6,450,"1992-03-24 2021-04-07",-8.2,6.08,450,"1992-03-24 2021-04-07",46.04,16.53,450,"1992-03-24 2021-04-07",-2.78,4.46,450,"1992-03-24 2021-04-07",5.37,4.82,450,"1992-03-24 2021-04-07",2.54,5.82,450,"1992-03-24 2021-04-07",2.04,5.51,450,"1992-03-24 2021-04-07",0.59,2.17,450,"1992-03-24 2021-04-07",7.8,13.1,450,"1992-03-24 2021-04-07",13981,7401.14,90,"2016-03-24 2021-04-07"
2022-03-30,-1.25,6.1,450,"1992-03-23 2021-04-06",82.72,14.73,450,"1992-03-23 2021-04-06",6.45,5.53,450,"1992-03-23 2021-04-06",26.12,8.63,450,"1992-03-23 2021-04-06",-8.48,6.2,450,"1992-03-23 2021-04-06",45.9,16.14,450,"1992-03-23 2021-04-06",-3.09,4.72,450,"1992-03-23 2021-04-06",5.51,4.8,450,"1992-03-23 2021-04-06",2.45,5.8,450,"1992-03-23 2021-04-06",1.94,5.49,450,"1992-03-23 2021-04-06",0.6,2.18,450,"1992-03-23 2021-04-06",8.7,14.26,450,"1992-03-23 2021-04-06",14123,7331.38,90,"2016-03-23 2021-04-06"
2022-03-29,-1.38,6.25,450,"1992-03-22 2021-04-05",82.74,14.71,450,"1992-03-22 2021-04-05",6.17,5.7,450,"1992-03-22 2021-04-05",26.41,8.8,450,"1992-03-22 2021-04-05",-8.65,6.35,450,"1992-03-22 2021-04-05",46.35,16.12,450,"1992-03-22 2021-04-05",-3.31,4.93,450,"1992-03-22 2021-04-05",5.61,4.82,450,"1992-03-22 2021-04-05",2.34,5.55,450,"1992-03-22 2021-04-05",1.82,5.2,450,"1992-03-22 2021-04-05",0.62,2.23,450,"1992-03-22 2021-04-05",9.7,15.3,450,"1992-03-22 2021-04-05",14333,7226.21,90,"2016-03-22 2021-04-05"
2022-03-28,-1.4,6.23,450,"1992-03-21 2021-04-04",83.13,14.52,450,"1992-03-21 2021-04-04",6.01,5.78,450,"1992-03-21 2021-04-04",26.31,8.85,450,"1992-03-21 2021-04-04",-8.72,6.35,450,"1992-03-21 2021-04-04",46.97,16.23,450,"1992-03-21 2021-04-04",-3.52,5.01,450,"1992-03-21 2021-04-04",5.53,4.76,450,"1992-03-21 2021-04-04",2.42,5.54,450,"1992-03-21 2021-04-04",1.86,5.21,450,"1992-03-21 2021-04-04",0.67,2.24,450,"1992-03-21 2021-04-04",10.7,16.27,450,"1992-03-21 2021-04-04",14237,7059.16,90,"2016-03-21 2021-04-04"
2022-03-27,-1.57,6.19,450,"1992-03-20 2021-04-03",83.13,14.16,450,"1992-03-20 2021-04-03",5.87,5.88,450,"1992-03-20 2021-04-03",25.92,8.74,450,"1992-03-20 2021-04-03",-8.88,6.34,450,"1992-03-20 2021-04-03",47.09,16,450,"1992-03-20 2021-04-03",-3.75,5.07,450,"1992-03-20 2021-04-03",5.4,4.77,450,"1992-03-20 2021-04-03",2.22,5.21,450,"1992-03-20 2021-04-03",1.64,4.87,450,"1992-03-20 2021-04-03",0.68,2.27,450,"1992-03-20 2021-04-03",11.8,17.2,450,"1992-03-20 2021-04-03",14254,6927.18,90,"2016-03-20 2021-04-03"
2022-03-26,-1.92,6.24,450,"1992-03-19 2021-04-02",82.84,14.13,450,"1992-03-19 2021-04-02",5.57,5.9,450,"1992-03-19 2021-04-02",25.65,8.64,450,"1992-03-19 2021-04-02",-9.23,6.42,450,"1992-03-19 2021-04-02",47.02,15.93,450,"1992-03-19 2021-04-02",-4.15,5.18,450,"1992-03-19 2021-04-02",5.41,4.8,450,"1992-03-19 2021-04-02",2.22,5.31,450,"1992-03-19 2021-04-02",1.58,4.86,450,"1992-03-19 2021-04-02",0.75,2.47,450,"1992-03-19 2021-04-02",12.8,18.26,450,"1992-03-19 2021-04-02",14366,6931.35,90,"2016-03-19 2021-04-02"
2022-03-25,-2.28,6.47,450,"1992-03-18 2021-04-01",82.19,14.28,450,"1992-03-18 2021-04-01",5.2,6.02,450,"1992-03-18 2021-04-01",25.56,8.65,450,"1992-03-18 2021-04-01",-9.68,6.56,450,"1992-03-18 2021-04-01",46.88,15.63,450,"1992-03-18 2021-04-01",-4.53,5.4,450,"1992-03-18 2021-04-01",5.39,4.84,450,"1992-03-18 2021-04-01",2.07,4.88,450,"1992-03-18 2021-04-01",1.41,4.35,450,"1992-03-18 2021-04-01",0.77,2.55,450,"1992-03-18 2021-04-01",13.8,19.44,450,"1992-03-18 2021-04-01",14321,6885.17,90,"2016-03-18 2021-04-01"
2022-03-24,-2.69,6.57,450,"1992-03-17 2021-03-31",81.7,14.4,450,"1992-03-17 2021-03-31",4.93,6.14,450,"1992-03-17 2021-03-31",25.33,8.7,450,"1992-03-17 2021-03-31",-10.09,6.69,450,"1992-03-17 2021-03-31",46.58,15.4,450,"1992-03-17 2021-03-31",-4.93,5.56,450,"1992-03-17 2021-03-31",5.36,4.79,450,"1992-03-17 2021-03-31",1.99,4.78,450,"1992-03-17 2021-03-31",1.35,4.27,450,"1992-03-17 2021-03-31",0.78,2.51,450,"1992-03-17 2021-03-31",14.9,20.62,450,"1992-03-17 2021-03-31",14306,6861.58,90,"2016-03-17 2021-03-31"
2022-03-23,-3.09,6.59,450,"1992-03-16 2021-03-30",81.36,14.29,450,"1992-03-16 2021-03-30",4.46,6.14,450,"1992-03-16 2021-03-30",25.47,8.86,450,"1992-03-16 2021-03-30",-10.52,6.77,450,"1992-03-16 2021-03-30",46.72,15.45,450,"1992-03-16 2021-03-30",-5.41,5.64,450,"1992-03-16 2021-03-30",5.4,4.79,450,"1992-03-16 2021-03-30",1.93,4.71,450,"1992-03-16 2021-03-30",1.29,4.19,450,"1992-03-16 2021-03-30",0.78,2.57,450,"1992-03-16 2021-03-30",16,21.81,450,"1992-03-16 2021-03-30",14819,6552.28,90,"2016-03-16 2021-03-30"
2022-03-22,-3.3,6.62,450,"1992-03-15 2021-03-29",81.46,14.18,450,"1992-03-15 2021-03-29",4.04,6.09,450,"1992-03-15 2021-03-29",25.61,8.96,450,"1992-03-15 2021-03-29",-10.78,6.87,450,"1992-03-15 2021-03-29",47.39,15.66,450,"1992-03-15 2021-03-29",-5.73,5.7,450,"1992-03-15 2021-03-29",5.51,4.92,450,"1992-03-15 2021-03-29",1.88,4.64,450,"1992-03-15 2021-03-29",1.21,4.08,450,"1992-03-15 2021-03-29",0.82,2.67,450,"1992-03-15 2021-03-29",17.2,22.98,450,"1992-03-15 2021-03-29",14699,6613.52,90,"2016-03-15 2021-03-29"
2022-03-21,-3.46,6.62,450,"1992-03-14 2021-03-28",81.85,13.93,450,"1992-03-14 2021-03-28",3.69,6.15,450,"1992-03-14 2021-03-28",25.65,9.07,450,"1992-03-14 2021-03-28",-11.06,6.96,450,"1992-03-14 2021-03-28",47.78,15.69,450,"1992-03-14 2021-03-28",-6.06,5.73,450,"1992-03-14 2021-03-28",5.62,4.98,450,"1992-03-14 2021-03-28",1.92,4.63,450,"1992-03-14 2021-03-28",1.12,3.93,450,"1992-03-14 2021-03-28",0.97,2.9,450,"1992-03-14 2021-03-28",18.3,24.05,450,"1992-03-14 2021-03-28",14364,6572.15,90,"2016-03-14 2021-03-28"
2022-03-20,-3.8,6.73,450,"1992-03-13 2021-03-27",81.66,14.01,450,"1992-03-13 2021-03-27",3.25,6.23,450,"1992-03-13 2021-03-27",25.64,9.07,450,"1992-03-13 2021-03-27",-11.47,7.04,450,"1992-03-13 2021-03-27",47.83,15.43,450,"1992-03-13 2021-03-27",-6.49,5.84,450,"1992-03-13 2021-03-27",5.63,4.95,450,"1992-03-13 2021-03-27",1.86,4.36,450,"1992-03-13 2021-03-27",0.95,3.38,450,"1992-03-13 2021-03-27",1.1,3.23,450,"1992-03-13 2021-03-27",19.2,24.67,450,"1992-03-13 2021-03-27",14746,6279.71,90,"2016-03-13 2021-03-27"
2022-03-19,-4.09,6.79,450,"1992-03-12 2021-03-26",81.46,14.01,450,"1992-03-12 2021-03-26",2.84,6.3,450,"1992-03-12 2021-03-26",25.86,9.14,450,"1992-03-12 2021-03-26",-11.81,7.07,450,"1992-03-12 2021-03-26",47.93,15.11,450,"1992-03-12 2021-03-26",-6.8,5.91,450,"1992-03-12 2021-03-26",5.71,5.03,450,"1992-03-12 2021-03-26",1.79,4.01,450,"1992-03-12 2021-03-26",0.85,2.87,450,"1992-03-12 2021-03-26",1.15,3.28,450,"1992-03-12 2021-03-26",20,25.22,450,"1992-03-12 2021-03-26",14814,6063.23,90,"2016-03-12 2021-03-26"
2022-03-18,-4.26,6.79,450,"1992-03-11 2021-03-25",81.4,13.85,450,"1992-03-11 2021-03-25",2.65,6.4,450,"1992-03-11 2021-03-25",26.11,9.16,450,"1992-03-11 2021-03-25",-12.03,7.05,450,"1992-03-11 2021-03-25",48.06,14.87,450,"1992-03-11 2021-03-25",-7.01,5.96,450,"1992-03-11 2021-03-25",5.75,5.01,450,"1992-03-11 2021-03-25",1.67,3.7,450,"1992-03-11 2021-03-25",0.69,2.29,450,"1992-03-11 2021-03-25",1.2,3.35,450,"1992-03-11 2021-03-25",20.8,25.71,450,"1992-03-11 2021-03-25",14808,5732.24,90,"2016-03-11 2021-03-25"
2022-03-17,-4.46,6.79,450,"1992-03-10 2021-03-24",81.48,13.8,450,"1992-03-10 2021-03-24",2.39,6.28,450,"1992-03-10 2021-03-24",26.24,9.27,450,"1992-03-10 2021-03-24",-12.22,7.1,450,"1992-03-10 2021-03-24",48.4,15.15,450,"1992-03-10 2021-03-24",-7.24,5.96,450,"1992-03-10 2021-03-24",5.89,5.09,450,"1992-03-10 2021-03-24",1.73,3.81,450,"1992-03-10 2021-03-24",0.69,2.34,450,"1992-03-10 2021-03-24",1.3,3.45,450,"1992-03-10 2021-03-24",21.6,26.17,450,"1992-03-10 2021-03-24",14328,5921.63,90,"2016-03-10 2021-03-24"
2022-03-16,-4.49,6.94,450,"1992-03-09 2021-03-23",81.86,13.8,450,"1992-03-09 2021-03-23",2.25,6.42,450,"1992-03-09 2021-03-23",26.63,9.34,450,"1992-03-09 2021-03-23",-12.3,7.24,450,"1992-03-09 2021-03-23",48.94,15.23,450,"1992-03-09 2021-03-23",-7.41,6,450,"1992-03-09 2021-03-23",5.88,5.11,450,"1992-03-09 2021-03-23",1.8,3.89,450,"1992-03-09 2021-03-23",0.76,2.59,450,"1992-03-09 2021-03-23",1.29,3.32,450,"1992-03-09 2021-03-23",22.3,26.57,450,"1992-03-09 2021-03-23",14519,5686.05,90,"2016-03-09 2021-03-23"
2022-03-15,-4.46,6.98,450,"1992-03-08 2021-03-22",82.09,13.75,450,"1992-03-08 2021-03-22",2.1,6.35,450,"1992-03-08 2021-03-22",26.54,9.39,450,"1992-03-08 2021-03-22",-12.33,7.3,450,"1992-03-08 2021-03-22",49.62,15.39,450,"1992-03-08 2021-03-22",-7.5,5.99,450,"1992-03-08 2021-03-22",5.76,5.14,450,"1992-03-08 2021-03-22",1.92,4.07,450,"1992-03-08 2021-03-22",0.78,2.6,450,"1992-03-08 2021-03-22",1.41,3.73,450,"1992-03-08 2021-03-22",23,26.73,450,"1992-03-08 2021-03-22",14211,5589.26,90,"2016-03-08 2021-03-22"
2022-03-14,-4.58,6.97,450,"1992-03-07 2021-03-21",82.12,13.62,450,"1992-03-07 2021-03-21",1.94,6.26,450,"1992-03-07 2021-03-21",26.15,9.23,450,"1992-03-07 2021-03-21",-12.52,7.31,450,"1992-03-07 2021-03-21",49.76,15.37,450,"1992-03-07 2021-03-21",-7.7,6.06,450,"1992-03-07 2021-03-21",5.64,5.12,450,"1992-03-07 2021-03-21",1.87,3.96,450,"1992-03-07 2021-03-21",0.77,2.59,450,"1992-03-07 2021-03-21",1.4,3.7,450,"1992-03-07 2021-03-21",23.7,26.67,450,"1992-03-07 2021-03-21",13668,5815.46,91,"2015-03-07 2021-03-21"
2022-03-13,-4.9,7.08,450,"1992-03-06 2021-03-20",82.02,13.67,450,"1992-03-06 2021-03-20",1.6,6.28,450,"1992-03-06 2021-03-20",26.05,9.02,450,"1992-03-06 2021-03-20",-12.82,7.38,450,"1992-03-06 2021-03-20",49.85,15.33,450,"1992-03-06 2021-03-20",-7.98,6.2,450,"1992-03-06 2021-03-20",5.64,5.13,450,"1992-03-06 2021-03-20",1.82,3.98,450,"1992-03-06 2021-03-20",0.71,2.53,450,"1992-03-06 2021-03-20",1.4,3.75,450,"1992-03-06 2021-03-20",24.5,26.79,450,"1992-03-06 2021-03-20",13365,5838.5,92,"2015-03-06 2021-03-20"
2022-03-12,-5.21,7.06,450,"1992-03-05 2021-03-19",81.99,13.58,450,"1992-03-05 2021-03-19",1.19,6.22,450,"1992-03-05 2021-03-19",26.17,8.99,450,"1992-03-05 2021-03-19",-13.06,7.43,450,"1992-03-05 2021-03-19",50.21,15.34,450,"1992-03-05 2021-03-19",-8.27,6.31,450,"1992-03-05 2021-03-19",5.73,5.23,450,"1992-03-05 2021-03-19",1.91,4.34,450,"1992-03-05 2021-03-19",0.76,2.84,450,"1992-03-05 2021-03-19",1.48,3.96,450,"1992-03-05 2021-03-19",25,26.65,450,"1992-03-05 2021-03-19",13111,5646.84,93,"2015-03-05 2021-03-19"
2022-03-11,-5.36,7.06,450,"1992-03-04 2021-03-18",82.26,13.35,450,"1992-03-04 2021-03-18",0.88,6.17,450,"1992-03-04 2021-03-18",26.44,9.15,450,"1992-03-04 2021-03-18",-13.35,7.48,450,"1992-03-04 2021-03-18",50.5,15.04,450,"1992-03-04 2021-03-18",-8.54,6.39,450,"1992-03-04 2021-03-18",5.87,5.33,450,"1992-03-04 2021-03-18",1.88,4.36,450,"1992-03-04 2021-03-18",0.75,2.87,450,"1992-03-04 2021-03-18",1.48,3.93,450,"1992-03-04 2021-03-18",25.6,26.46,450,"1992-03-04 2021-03-18",12898,5403.73,94,"2015-03-04 2021-03-18"
2022-03-10,-5.5,7.19,450,"1992-03-03 2021-03-17",82.57,13.28,450,"1992-03-03 2021-03-17",0.58,6.15,450,"1992-03-03 2021-03-17",26.47,9.26,450,"1992-03-03 2021-03-17",-13.44,7.63,450,"1992-03-03 2021-03-17",51.15,14.87,450,"1992-03-03 2021-03-17",-8.78,6.49,450,"1992-03-03 2021-03-17",5.9,5.41,450,"1992-03-03 2021-03-17",2.01,4.59,450,"1992-03-03 2021-03-17",0.84,3,450,"1992-03-03 2021-03-17",1.52,4,450,"1992-03-03 2021-03-17",26.1,26.15,450,"1992-03-03 2021-03-17",12534,5301.52,95,"2015-03-03 2021-03-17"
2022-03-09,-5.53,7.12,450,"1992-03-02 2021-03-16",83.04,12.89,450,"1992-03-02 2021-03-16",0.31,6.07,450,"1992-03-02 2021-03-16",26.69,9.24,450,"1992-03-02 2021-03-16",-13.57,7.65,450,"1992-03-02 2021-03-16",51.79,14.86,450,"1992-03-02 2021-03-16",-8.99,6.56,450,"1992-03-02 2021-03-16",6,5.5,450,"1992-03-02 2021-03-16",2.04,4.62,450,"1992-03-02 2021-03-16",0.82,2.99,450,"1992-03-02 2021-03-16",1.57,4.05,450,"1992-03-02 2021-03-16",26.5,25.63,450,"1992-03-02 2021-03-16",12160,5256.11,96,"2015-03-02 2021-03-16"
2022-03-08,-5.54,7.05,450,"1992-03-01 2021-03-15",83.59,12.54,450,"1992-03-01 2021-03-15",0.15,5.99,450,"1992-03-01 2021-03-15",26.63,9.24,450,"1992-03-01 2021-03-15",-13.62,7.68,450,"1992-03-01 2021-03-15",52.38,14.94,450,"1992-03-01 2021-03-15",-9.16,6.64,450,"1992-03-01 2021-03-15",5.88,5.49,450,"1992-03-01 2021-03-15",2.15,4.77,450,"1992-03-01 2021-03-15",0.85,3.14,450,"1992-03-01 2021-03-15",1.7,4.19,450,"1992-03-01 2021-03-15",27,25.14,450,"1992-03-01 2021-03-15",11932,5223.51,97,"2015-03-01 2021-03-15"
2022-03-07,-5.88,7.14,450,"1992-02-29 2021-03-14",83.44,12.57,450,"1992-02-29 2021-03-14",-0.15,6.05,450,"1992-02-29 2021-03-14",26.56,9.29,450,"1992-02-29 2021-03-14",-13.97,7.73,450,"1992-02-29 2021-03-14",52.18,14.56,450,"1992-02-29 2021-03-14",-9.53,6.74,450,"1992-02-29 2021-03-14",5.63,5.33,450,"1992-02-29 2021-03-14",2.13,4.76,450,"1992-02-29 2021-03-14",0.85,3.12,450,"1992-02-29 2021-03-14",1.66,4.14,450,"1992-02-29 2021-03-14",27.3,24.57,450,"1992-02-29 2021-03-14",12056,4979.55,98,"2015-02-28 2021-03-14"
2022-03-06,-6.25,7.24,450,"1992-02-28 2021-03-13",83.17,12.48,450,"1992-02-28 2021-03-13",-0.43,6.08,450,"1992-02-28 2021-03-13",26.55,9.24,450,"1992-02-28 2021-03-13",-14.31,7.72,450,"1992-02-28 2021-03-13",52.16,14.5,450,"1992-02-28 2021-03-13",-9.93,6.78,450,"1992-02-28 2021-03-13",5.54,5.27,450,"1992-02-28 2021-03-13",2.08,4.77,450,"1992-02-28 2021-03-13",0.79,3.01,450,"1992-02-28 2021-03-13",1.63,4.1,450,"1992-02-28 2021-03-13",27.6,23.95,450,"1992-02-28 2021-03-13",12051,4914.36,99,"2015-02-27 2021-03-13"
2022-03-05,-6.41,7.28,450,"1992-02-27 2021-03-12",83.15,12.3,450,"1992-02-27 2021-03-12",-0.61,6.07,450,"1992-02-27 2021-03-12",26.62,9.26,450,"1992-02-27 2021-03-12",-14.53,7.69,450,"1992-02-27 2021-03-12",52.14,14.21,450,"1992-02-27 2021-03-12",-10.15,6.79,450,"1992-02-27 2021-03-12",5.59,5.33,450,"1992-02-27 2021-03-12",1.98,4.63,450,"1992-02-27 2021-03-12",0.77,2.98,450,"1992-02-27 2021-03-12",1.55,3.93,450,"1992-02-27 2021-03-12",28,23.62,450,"1992-02-27 2021-03-12",12146,4872.21,100,"2015-02-26 2021-03-12"
2022-03-04,-6.54,7.32,450,"1992-02-26 2021-03-11",83.25,12.16,450,"1992-02-26 2021-03-11",-0.77,6.05,450,"1992-02-26 2021-03-11",26.8,9.39,450,"1992-02-26 2021-03-11",-14.65,7.7,450,"1992-02-26 2021-03-11",52.38,14.27,450,"1992-02-26 2021-03-11",-10.32,6.85,450,"1992-02-26 2021-03-11",5.66,5.34,450,"1992-02-26 2021-03-11",2.07,4.76,450,"1992-02-26 2021-03-11",0.82,3.08,450,"1992-02-26 2021-03-11",1.58,3.98,450,"1992-02-26 2021-03-11",28.4,23.39,450,"1992-02-26 2021-03-11",11721,4987.72,101,"2015-02-25 2021-03-11"
2022-03-03,-6.68,7.32,450,"1992-02-25 2021-03-10",83.46,12.13,450,"1992-02-25 2021-03-10",-1.04,5.96,450,"1992-02-25 2021-03-10",26.8,9.49,450,"1992-02-25 2021-03-10",-14.79,7.74,450,"1992-02-25 2021-03-10",52.93,14.49,450,"1992-02-25 2021-03-10",-10.54,6.84,450,"1992-02-25 2021-03-10",5.58,5.41,450,"1992-02-25 2021-03-10",2.13,4.83,450,"1992-02-25 2021-03-10",0.82,3.08,450,"1992-02-25 2021-03-10",1.64,4.08,450,"1992-02-25 2021-03-10",28.7,23.09,450,"1992-02-25 2021-03-10",11214,5100.86,102,"2015-02-24 2021-03-10"
2022-03-02,-6.86,7.33,450,"1992-02-24 2021-03-09",83.43,12.16,450,"1992-02-24 2021-03-09",-1.26,5.95,450,"1992-02-24 2021-03-09",26.75,9.35,450,"1992-02-24 2021-03-09",-14.84,7.71,450,"1992-02-24 2021-03-09",53.11,14.35,450,"1992-02-24 2021-03-09",-10.61,6.89,450,"1992-02-24 2021-03-09",5.52,5.4,450,"1992-02-24 2021-03-09",2.21,4.95,450,"1992-02-24 2021-03-09",0.85,3.14,450,"1992-02-24 2021-03-09",1.69,4.19,450,"1992-02-24 2021-03-09",28.9,22.83,450,"1992-02-24 2021-03-09",11221,5046.96,103,"2015-02-23 2021-03-09"
2022-03-01,-6.98,7.2,450,"1992-02-23 2021-03-08",83.47,12.09,450,"1992-02-23 2021-03-08",-1.45,5.77,450,"1992-02-23 2021-03-08",26.5,9.27,450,"1992-02-23 2021-03-08",-14.91,7.62,450,"1992-02-23 2021-03-08",53.4,14.24,450,"1992-02-23 2021-03-08",-10.71,6.83,450,"1992-02-23 2021-03-08",5.45,5.36,450,"1992-02-23 2021-03-08",2.13,4.86,450,"1992-02-23 2021-03-08",0.77,2.95,450,"1992-02-23 2021-03-08",1.71,4.22,450,"1992-02-23 2021-03-08",28.9,22.35,450,"1992-02-23 2021-03-08",10900,4986.88,104,"2015-02-22 2021-03-08"
2022-02-28,-7.06,7.13,450,"1992-02-21 2021-03-07",83.74,11.94,450,"1992-02-21 2021-03-07",-1.65,5.68,450,"1992-02-21 2021-03-07",26.53,9.31,450,"1992-02-21 2021-03-07",-15.09,7.61,450,"1992-02-21 2021-03-07",53.79,13.92,450,"1992-02-21 2021-03-07",-10.97,6.8,450,"1992-02-21 2021-03-07",5.57,5.35,450,"1992-02-21 2021-03-07",2.2,5.14,450,"1992-02-21 2021-03-07",0.88,3.59,450,"1992-02-21 2021-03-07",1.66,3.94,450,"1992-02-21 2021-03-07",29.2,22.07,450,"1992-02-21 2021-03-07",10654,4960.11,105,"2015-02-21 2021-03-07"
2022-02-27,-7.13,7.16,450,"1992-02-20 2021-03-06",83.8,11.86,450,"1992-02-20 2021-03-06",-1.8,5.69,450,"1992-02-20 2021-03-06",26.72,9.28,450,"1992-02-20 2021-03-06",-15.06,7.57,450,"1992-02-20 2021-03-06",54.18,13.85,450,"1992-02-20 2021-03-06",-10.98,6.79,450,"1992-02-20 2021-03-06",5.57,5.41,450,"1992-02-20 2021-03-06",2.24,5.17,450,"1992-02-20 2021-03-06",0.93,3.68,450,"1992-02-20 2021-03-06",1.67,3.9,450,"1992-02-20 2021-03-06",29.5,22.08,450,"1992-02-20 2021-03-06",10691,4773.18,105,"2015-02-20 2021-03-06"
2022-02-26,-7.01,7.03,450,"1992-02-19 2021-03-05",84.01,11.64,450,"1992-02-19 2021-03-05",-1.76,5.63,450,"1992-02-19 2021-03-05",26.77,9.3,450,"1992-02-19 2021-03-05",-15.14,7.54,450,"1992-02-19 2021-03-05",54.41,13.59,450,"1992-02-19 2021-03-05",-11.1,6.79,450,"1992-02-19 2021-03-05",5.58,5.43,450,"1992-02-19 2021-03-05",2.12,4.91,450,"1992-02-19 2021-03-05",0.9,3.49,450,"1992-02-19 2021-03-05",1.57,3.61,450,"1992-02-19 2021-03-05",29.8,21.97,450,"1992-02-19 2021-03-05",10535,4656.44,105,"2015-02-19 2021-03-05"
2022-02-25,-7.01,7.13,450,"1992-02-18 2021-03-04",84.34,11.61,450,"1992-02-18 2021-03-04",-1.79,5.76,450,"1992-02-18 2021-03-04",26.76,9.34,450,"1992-02-18 2021-03-04",-15.25,7.68,450,"1992-02-18 2021-03-04",54.53,13.63,450,"1992-02-18 2021-03-04",-11.24,6.85,450,"1992-02-18 2021-03-04",5.47,5.36,450,"1992-02-18 2021-03-04",2.07,4.74,450,"1992-02-18 2021-03-04",0.87,3.34,450,"1992-02-18 2021-03-04",1.55,3.57,450,"1992-02-18 2021-03-04",30.4,22.16,450,"1992-02-18 2021-03-04",10400,4633.97,105,"2015-02-18 2021-03-04"
2022-02-24,-7.08,7.23,450,"1992-02-17 2021-03-03",84.52,11.79,450,"1992-02-17 2021-03-03",-1.92,5.77,450,"1992-02-17 2021-03-03",26.46,9.27,450,"1992-02-17 2021-03-03",-15.38,7.7,450,"1992-02-17 2021-03-03",54.81,13.65,450,"1992-02-17 2021-03-03",-11.47,6.9,450,"1992-02-17 2021-03-03",5.28,5.22,450,"1992-02-17 2021-03-03",2.05,4.6,450,"1992-02-17 2021-03-03",0.85,3.27,450,"1992-02-17 2021-03-03",1.54,3.53,450,"1992-02-17 2021-03-03",30.8,22.26,450,"1992-02-17 2021-03-03",10192,4455.62,105,"2015-02-17 2021-03-03"
2022-02-23,-7.14,7.23,450,"1992-02-16 2021-03-02",84.69,11.71,450,"1992-02-16 2021-03-02",-2.04,5.76,450,"1992-02-16 2021-03-02",26.43,9.36,450,"1992-02-16 2021-03-02",-15.46,7.64,450,"1992-02-16 2021-03-02",55,13.61,450,"1992-02-16 2021-03-02",-11.57,6.86,450,"1992-02-16 2021-03-02",5.25,5.22,450,"1992-02-16 2021-03-02",2.13,4.73,450,"1992-02-16 2021-03-02",0.79,3.18,450,"1992-02-16 2021-03-02",1.75,4.33,450,"1992-02-16 2021-03-02",31.1,22.27,450,"1992-02-16 2021-03-02",10103,4520.22,105,"2015-02-16 2021-03-02"
